2019-07-15 17:49:18,360 charges_calc.py:128 DEBUG logger set up with level 3
2019-07-15 17:49:18,366 charges_calc.py:130 DEBUG data gathered from JSON file source.json
2019-07-15 17:49:18,370 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT001
2019-07-15 17:49:18,433 charges_calc.py:61  DEBUG total price for RNT202 is 34034
2019-07-15 17:49:18,434 charges_calc.py:61  DEBUG total price for RNT203 is 9275
2019-07-15 17:49:18,434 charges_calc.py:61  DEBUG total price for RNT204 is 9178
2019-07-15 17:49:18,434 charges_calc.py:61  DEBUG total price for RNT205 is 11975
2019-07-15 17:49:18,434 charges_calc.py:61  DEBUG total price for RNT206 is 36
2019-07-15 17:49:18,435 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT207
2019-07-15 17:49:18,435 charges_calc.py:61  DEBUG total price for RNT207 is 13650
2019-07-15 17:49:18,435 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT208
2019-07-15 17:49:18,435 charges_calc.py:61  DEBUG total price for RNT208 is 96
2019-07-15 17:49:18,435 charges_calc.py:61  DEBUG total price for RNT209 is 6426
2019-07-15 17:49:18,436 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT210
2019-07-15 17:49:18,436 charges_calc.py:61  DEBUG total price for RNT210 is 1104
2019-07-15 17:49:18,436 charges_calc.py:61  DEBUG total price for RNT211 is 646
2019-07-15 17:49:18,437 charges_calc.py:61  DEBUG total price for RNT212 is 621
2019-07-15 17:49:18,437 charges_calc.py:61  DEBUG total price for RNT213 is 24584
2019-07-15 17:49:18,437 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT214
2019-07-15 17:49:18,437 charges_calc.py:61  DEBUG total price for RNT214 is 4108
2019-07-15 17:49:18,437 charges_calc.py:61  DEBUG total price for RNT215 is 8835
2019-07-15 17:49:18,438 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT216
2019-07-15 17:49:18,438 charges_calc.py:61  DEBUG total price for RNT216 is 1120
2019-07-15 17:49:18,438 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT217
2019-07-15 17:49:18,438 charges_calc.py:61  DEBUG total price for RNT217 is 3720
2019-07-15 17:49:18,439 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT218
2019-07-15 17:49:18,439 charges_calc.py:61  DEBUG total price for RNT218 is 14120
2019-07-15 17:49:18,440 charges_calc.py:61  DEBUG total price for RNT219 is 9780
2019-07-15 17:49:18,440 charges_calc.py:61  DEBUG total price for RNT220 is 4510
2019-07-15 17:49:18,441 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT221
2019-07-15 17:49:18,441 charges_calc.py:61  DEBUG total price for RNT221 is 32800
2019-07-15 17:49:18,441 charges_calc.py:61  DEBUG total price for RNT222 is 6854
2019-07-15 17:49:18,441 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT223
2019-07-15 17:49:18,441 charges_calc.py:61  DEBUG total price for RNT223 is 17442
2019-07-15 17:49:18,441 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT224
2019-07-15 17:49:18,442 charges_calc.py:61  DEBUG total price for RNT224 is 13396
2019-07-15 17:49:18,442 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT225
2019-07-15 17:49:18,442 charges_calc.py:61  DEBUG total price for RNT225 is 3550
2019-07-15 17:49:18,442 charges_calc.py:61  DEBUG total price for RNT226 is 225
2019-07-15 17:49:18,442 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT227
2019-07-15 17:49:18,442 charges_calc.py:61  DEBUG total price for RNT227 is 14059
2019-07-15 17:49:18,442 charges_calc.py:61  DEBUG total price for RNT228 is 10710
2019-07-15 17:49:18,443 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT229
2019-07-15 17:49:18,443 charges_calc.py:61  DEBUG total price for RNT229 is 1120
2019-07-15 17:49:18,443 charges_calc.py:61  DEBUG total price for RNT230 is 1449
2019-07-15 17:49:18,443 charges_calc.py:61  DEBUG total price for RNT231 is 33145
2019-07-15 17:49:18,443 charges_calc.py:61  DEBUG total price for RNT232 is 9646
2019-07-15 17:49:18,444 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT233
2019-07-15 17:49:18,444 charges_calc.py:61  DEBUG total price for RNT233 is 5769
2019-07-15 17:49:18,444 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT234
2019-07-15 17:49:18,444 charges_calc.py:61  DEBUG total price for RNT234 is 1235
2019-07-15 17:49:18,444 charges_calc.py:61  DEBUG total price for RNT235 is 144
2019-07-15 17:49:18,444 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT236
2019-07-15 17:49:18,445 charges_calc.py:61  DEBUG total price for RNT236 is 9970
2019-07-15 17:49:18,445 charges_calc.py:61  DEBUG total price for RNT237 is 7428
2019-07-15 17:49:18,445 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT238
2019-07-15 17:49:18,445 charges_calc.py:61  DEBUG total price for RNT238 is 735
2019-07-15 17:49:18,445 charges_calc.py:61  DEBUG total price for RNT239 is 560
2019-07-15 17:49:18,445 charges_calc.py:61  DEBUG total price for RNT240 is 2394
2019-07-15 17:49:18,446 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT241
2019-07-15 17:49:18,446 charges_calc.py:61  DEBUG total price for RNT241 is 5796
2019-07-15 17:49:18,446 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT242
2019-07-15 17:49:18,446 charges_calc.py:61  DEBUG total price for RNT242 is 3132
2019-07-15 17:49:18,446 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT243
2019-07-15 17:49:18,446 charges_calc.py:61  DEBUG total price for RNT243 is 5473
2019-07-15 17:49:18,447 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT244
2019-07-15 17:49:18,447 charges_calc.py:61  DEBUG total price for RNT244 is 7764
2019-07-15 17:49:18,447 charges_calc.py:61  DEBUG total price for RNT245 is 32019
2019-07-15 17:49:18,447 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT246
2019-07-15 17:49:18,447 charges_calc.py:61  DEBUG total price for RNT246 is 3318
2019-07-15 17:49:18,447 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT247
2019-07-15 17:49:18,447 charges_calc.py:61  DEBUG total price for RNT247 is 270
2019-07-15 17:49:18,448 charges_calc.py:61  DEBUG total price for RNT248 is 13233
2019-07-15 17:49:18,449 charges_calc.py:61  DEBUG total price for RNT249 is 666
2019-07-15 17:49:18,449 charges_calc.py:61  DEBUG total price for RNT250 is 864
2019-07-15 17:49:18,449 charges_calc.py:61  DEBUG total price for RNT251 is 7209
2019-07-15 17:49:18,449 charges_calc.py:61  DEBUG total price for RNT252 is 5040
2019-07-15 17:49:18,449 charges_calc.py:61  DEBUG total price for RNT253 is 19740
2019-07-15 17:49:18,450 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT254
2019-07-15 17:49:18,450 charges_calc.py:61  DEBUG total price for RNT254 is 1576
2019-07-15 17:49:18,450 charges_calc.py:61  DEBUG total price for RNT255 is 8823
2019-07-15 17:49:18,450 charges_calc.py:61  DEBUG total price for RNT256 is 2054
2019-07-15 17:49:18,450 charges_calc.py:61  DEBUG total price for RNT257 is 19700
2019-07-15 17:49:18,450 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT258
2019-07-15 17:49:18,451 charges_calc.py:61  DEBUG total price for RNT258 is 3492
2019-07-15 17:49:18,451 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT259
2019-07-15 17:49:18,451 charges_calc.py:61  DEBUG total price for RNT259 is 18598
2019-07-15 17:49:18,451 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT260
2019-07-15 17:49:18,451 charges_calc.py:61  DEBUG total price for RNT260 is 5984
2019-07-15 17:49:18,451 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT261
2019-07-15 17:49:18,452 charges_calc.py:61  DEBUG total price for RNT261 is 1860
2019-07-15 17:49:18,452 charges_calc.py:61  DEBUG total price for RNT262 is 1199
2019-07-15 17:49:18,452 charges_calc.py:61  DEBUG total price for RNT263 is 9141
2019-07-15 17:49:18,452 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT264
2019-07-15 17:49:18,452 charges_calc.py:61  DEBUG total price for RNT264 is 10935
2019-07-15 17:49:18,452 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT265
2019-07-15 17:49:18,453 charges_calc.py:61  DEBUG total price for RNT265 is 16
2019-07-15 17:49:18,453 charges_calc.py:61  DEBUG total price for RNT266 is 507
2019-07-15 17:49:18,453 charges_calc.py:61  DEBUG total price for RNT267 is 12480
2019-07-15 17:49:18,453 charges_calc.py:61  DEBUG total price for RNT268 is 540
2019-07-15 17:49:18,453 charges_calc.py:61  DEBUG total price for RNT269 is 20319
2019-07-15 17:49:18,453 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT270
2019-07-15 17:49:18,453 charges_calc.py:61  DEBUG total price for RNT270 is 703
2019-07-15 17:49:18,453 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT271
2019-07-15 17:49:18,454 charges_calc.py:61  DEBUG total price for RNT271 is 9262
2019-07-15 17:49:18,454 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT272
2019-07-15 17:49:18,454 charges_calc.py:61  DEBUG total price for RNT272 is 1752
2019-07-15 17:49:18,454 charges_calc.py:61  DEBUG total price for RNT273 is 2952
2019-07-15 17:49:18,454 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT274
2019-07-15 17:49:18,454 charges_calc.py:61  DEBUG total price for RNT274 is 25498
2019-07-15 17:49:18,455 charges_calc.py:61  DEBUG total price for RNT275 is 1012
2019-07-15 17:49:18,456 charges_calc.py:61  DEBUG total price for RNT276 is 17253
2019-07-15 17:49:18,456 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT277
2019-07-15 17:49:18,456 charges_calc.py:61  DEBUG total price for RNT277 is 3275
2019-07-15 17:49:18,456 charges_calc.py:61  DEBUG total price for RNT278 is 31716
2019-07-15 17:49:18,456 charges_calc.py:61  DEBUG total price for RNT279 is 23868
2019-07-15 17:49:18,456 charges_calc.py:61  DEBUG total price for RNT280 is 6633
2019-07-15 17:49:18,457 charges_calc.py:61  DEBUG total price for RNT281 is 1866
2019-07-15 17:49:18,457 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT282
2019-07-15 17:49:18,457 charges_calc.py:61  DEBUG total price for RNT282 is 3040
2019-07-15 17:49:18,457 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT283
2019-07-15 17:49:18,457 charges_calc.py:61  DEBUG total price for RNT283 is 216
2019-07-15 17:49:18,457 charges_calc.py:61  DEBUG total price for RNT284 is 12132
2019-07-15 17:49:18,458 charges_calc.py:61  DEBUG total price for RNT285 is 1155
2019-07-15 17:49:18,458 charges_calc.py:61  DEBUG total price for RNT286 is 1675
2019-07-15 17:49:18,458 charges_calc.py:61  DEBUG total price for RNT287 is 7828
2019-07-15 17:49:18,458 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT288
2019-07-15 17:49:18,458 charges_calc.py:61  DEBUG total price for RNT288 is 4033
2019-07-15 17:49:18,458 charges_calc.py:61  DEBUG total price for RNT289 is 540
2019-07-15 17:49:18,459 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT290
2019-07-15 17:49:18,459 charges_calc.py:61  DEBUG total price for RNT290 is 130
2019-07-15 17:49:18,459 charges_calc.py:61  DEBUG total price for RNT291 is 11284
2019-07-15 17:49:18,459 charges_calc.py:61  DEBUG total price for RNT292 is 2233
2019-07-15 17:49:18,459 charges_calc.py:61  DEBUG total price for RNT293 is 1928
2019-07-15 17:49:18,459 charges_calc.py:61  DEBUG total price for RNT294 is 16592
2019-07-15 17:49:18,460 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT295
2019-07-15 17:49:18,460 charges_calc.py:61  DEBUG total price for RNT295 is 6965
2019-07-15 17:49:18,460 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT296
2019-07-15 17:49:18,460 charges_calc.py:61  DEBUG total price for RNT296 is 13776
2019-07-15 17:49:18,460 charges_calc.py:61  DEBUG total price for RNT297 is 1245
2019-07-15 17:49:18,460 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT298
2019-07-15 17:49:18,461 charges_calc.py:61  DEBUG total price for RNT298 is 3120
2019-07-15 17:49:18,461 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT299
2019-07-15 17:49:18,461 charges_calc.py:61  DEBUG total price for RNT299 is 195
2019-07-15 17:49:18,461 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT300
2019-07-15 17:49:18,461 charges_calc.py:61  DEBUG total price for RNT300 is 5697
2019-07-15 17:49:18,461 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT301
2019-07-15 17:49:18,461 charges_calc.py:61  DEBUG total price for RNT301 is 8385
2019-07-15 17:49:18,462 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT302
2019-07-15 17:49:18,462 charges_calc.py:61  DEBUG total price for RNT302 is 1704
2019-07-15 17:49:18,462 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT303
2019-07-15 17:49:18,462 charges_calc.py:61  DEBUG total price for RNT303 is 12150
2019-07-15 17:49:18,462 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT304
2019-07-15 17:49:18,462 charges_calc.py:61  DEBUG total price for RNT304 is 3600
2019-07-15 17:49:18,463 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT305
2019-07-15 17:49:18,463 charges_calc.py:61  DEBUG total price for RNT305 is 11970
2019-07-15 17:49:18,463 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT306
2019-07-15 17:49:18,463 charges_calc.py:61  DEBUG total price for RNT306 is 22480
2019-07-15 17:49:18,463 charges_calc.py:61  DEBUG total price for RNT307 is 2260
2019-07-15 17:49:18,463 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT308
2019-07-15 17:49:18,463 charges_calc.py:61  DEBUG total price for RNT308 is 440
2019-07-15 17:49:18,464 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT309
2019-07-15 17:49:18,464 charges_calc.py:61  DEBUG total price for RNT309 is 1330
2019-07-15 17:49:18,464 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT310
2019-07-15 17:49:18,464 charges_calc.py:61  DEBUG total price for RNT310 is 11388
2019-07-15 17:49:18,464 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT311
2019-07-15 17:49:18,464 charges_calc.py:61  DEBUG total price for RNT311 is 18104
2019-07-15 17:49:18,464 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT312
2019-07-15 17:49:18,464 charges_calc.py:61  DEBUG total price for RNT312 is 2822
2019-07-15 17:49:18,465 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT313
2019-07-15 17:49:18,465 charges_calc.py:61  DEBUG total price for RNT313 is 4420
2019-07-15 17:49:18,465 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT314
2019-07-15 17:49:18,465 charges_calc.py:61  DEBUG total price for RNT314 is 19734
2019-07-15 17:49:18,465 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT315
2019-07-15 17:49:18,465 charges_calc.py:61  DEBUG total price for RNT315 is 9520
2019-07-15 17:49:18,466 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT316
2019-07-15 17:49:18,466 charges_calc.py:61  DEBUG total price for RNT316 is 4320
2019-07-15 17:49:18,466 charges_calc.py:61  DEBUG total price for RNT317 is 10262
2019-07-15 17:49:18,466 charges_calc.py:61  DEBUG total price for RNT318 is 11507
2019-07-15 17:49:18,466 charges_calc.py:61  DEBUG total price for RNT319 is 39938
2019-07-15 17:49:18,466 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT320
2019-07-15 17:49:18,467 charges_calc.py:61  DEBUG total price for RNT320 is 5838
2019-07-15 17:49:18,467 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT321
2019-07-15 17:49:18,467 charges_calc.py:61  DEBUG total price for RNT321 is 5321
2019-07-15 17:49:18,467 charges_calc.py:61  DEBUG total price for RNT322 is 4810
2019-07-15 17:49:18,467 charges_calc.py:61  DEBUG total price for RNT323 is 3591
2019-07-15 17:49:18,467 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT324
2019-07-15 17:49:18,469 charges_calc.py:61  DEBUG total price for RNT324 is 19080
2019-07-15 17:49:18,469 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT325
2019-07-15 17:49:18,469 charges_calc.py:61  DEBUG total price for RNT325 is 24038
2019-07-15 17:49:18,469 charges_calc.py:61  DEBUG total price for RNT326 is 15120
2019-07-15 17:49:18,469 charges_calc.py:61  DEBUG total price for RNT327 is 19561
2019-07-15 17:49:18,469 charges_calc.py:61  DEBUG total price for RNT328 is 510
2019-07-15 17:49:18,470 charges_calc.py:61  DEBUG total price for RNT329 is 15440
2019-07-15 17:49:18,470 charges_calc.py:61  DEBUG total price for RNT330 is 2625
2019-07-15 17:49:18,470 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT331
2019-07-15 17:49:18,470 charges_calc.py:61  DEBUG total price for RNT331 is 76
2019-07-15 17:49:18,470 charges_calc.py:61  DEBUG total price for RNT332 is 6734
2019-07-15 17:49:18,470 charges_calc.py:61  DEBUG total price for RNT333 is 5688
2019-07-15 17:49:18,471 charges_calc.py:61  DEBUG total price for RNT334 is 2145
2019-07-15 17:49:18,471 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT335
2019-07-15 17:49:18,471 charges_calc.py:61  DEBUG total price for RNT335 is 150
2019-07-15 17:49:18,471 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT336
2019-07-15 17:49:18,471 charges_calc.py:61  DEBUG total price for RNT336 is 4488
2019-07-15 17:49:18,471 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT337
2019-07-15 17:49:18,472 charges_calc.py:61  DEBUG total price for RNT337 is 6650
2019-07-15 17:49:18,472 charges_calc.py:61  DEBUG total price for RNT338 is 8816
2019-07-15 17:49:18,472 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT339
2019-07-15 17:49:18,472 charges_calc.py:61  DEBUG total price for RNT339 is 18924
2019-07-15 17:49:18,472 charges_calc.py:61  DEBUG total price for RNT340 is 9604
2019-07-15 17:49:18,473 charges_calc.py:61  DEBUG total price for RNT341 is 10571
2019-07-15 17:49:18,473 charges_calc.py:61  DEBUG total price for RNT342 is 8175
2019-07-15 17:49:18,473 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT343
2019-07-15 17:49:18,473 charges_calc.py:61  DEBUG total price for RNT343 is 928
2019-07-15 17:49:18,473 charges_calc.py:61  DEBUG total price for RNT344 is 624
2019-07-15 17:49:18,473 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT345
2019-07-15 17:49:18,473 charges_calc.py:61  DEBUG total price for RNT345 is 7790
2019-07-15 17:49:18,474 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT346
2019-07-15 17:49:18,474 charges_calc.py:61  DEBUG total price for RNT346 is 14715
2019-07-15 17:49:18,474 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT347
2019-07-15 17:49:18,474 charges_calc.py:61  DEBUG total price for RNT347 is 3744
2019-07-15 17:49:18,474 charges_calc.py:61  DEBUG total price for RNT348 is 3366
2019-07-15 17:49:18,474 charges_calc.py:61  DEBUG total price for RNT349 is 8115
2019-07-15 17:49:18,475 charges_calc.py:61  DEBUG total price for RNT350 is 3416
2019-07-15 17:49:18,476 charges_calc.py:61  DEBUG total price for RNT351 is 17442
2019-07-15 17:49:18,476 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT352
2019-07-15 17:49:18,476 charges_calc.py:61  DEBUG total price for RNT352 is 18051
2019-07-15 17:49:18,476 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT353
2019-07-15 17:49:18,476 charges_calc.py:61  DEBUG total price for RNT353 is 11210
2019-07-15 17:49:18,476 charges_calc.py:61  DEBUG total price for RNT354 is 4740
2019-07-15 17:49:18,477 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT355
2019-07-15 17:49:18,477 charges_calc.py:61  DEBUG total price for RNT355 is 540
2019-07-15 17:49:18,477 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT356
2019-07-15 17:49:18,477 charges_calc.py:61  DEBUG total price for RNT356 is 1036
2019-07-15 17:49:18,477 charges_calc.py:61  DEBUG total price for RNT357 is 5478
2019-07-15 17:49:18,477 charges_calc.py:61  DEBUG total price for RNT358 is 2583
2019-07-15 17:49:18,478 charges_calc.py:61  DEBUG total price for RNT359 is 11456
2019-07-15 17:49:18,478 charges_calc.py:61  DEBUG total price for RNT360 is 10773
2019-07-15 17:49:18,478 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT361
2019-07-15 17:49:18,478 charges_calc.py:61  DEBUG total price for RNT361 is 14595
2019-07-15 17:49:18,478 charges_calc.py:61  DEBUG total price for RNT362 is 10716
2019-07-15 17:49:18,478 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT363
2019-07-15 17:49:18,479 charges_calc.py:61  DEBUG total price for RNT363 is 418
2019-07-15 17:49:18,479 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT364
2019-07-15 17:49:18,479 charges_calc.py:61  DEBUG total price for RNT364 is 1558
2019-07-15 17:49:18,479 charges_calc.py:61  DEBUG total price for RNT365 is 14110
2019-07-15 17:49:18,479 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT366
2019-07-15 17:49:18,479 charges_calc.py:61  DEBUG total price for RNT366 is 9826
2019-07-15 17:49:18,480 charges_calc.py:61  DEBUG total price for RNT367 is 3922
2019-07-15 17:49:18,480 charges_calc.py:61  DEBUG total price for RNT368 is 2727
2019-07-15 17:49:18,480 charges_calc.py:61  DEBUG total price for RNT369 is 2040
2019-07-15 17:49:18,480 charges_calc.py:61  DEBUG total price for RNT370 is 16240
2019-07-15 17:49:18,480 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT371
2019-07-15 17:49:18,480 charges_calc.py:61  DEBUG total price for RNT371 is 15840
2019-07-15 17:49:18,480 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT372
2019-07-15 17:49:18,481 charges_calc.py:61  DEBUG total price for RNT372 is 9412
2019-07-15 17:49:18,481 charges_calc.py:61  DEBUG total price for RNT373 is 2058
2019-07-15 17:49:18,481 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT374
2019-07-15 17:49:18,481 charges_calc.py:61  DEBUG total price for RNT374 is 1476
2019-07-15 17:49:18,481 charges_calc.py:61  DEBUG total price for RNT375 is 480
2019-07-15 17:49:18,481 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT376
2019-07-15 17:49:18,482 charges_calc.py:61  DEBUG total price for RNT376 is 4922
2019-07-15 17:49:18,482 charges_calc.py:61  DEBUG total price for RNT377 is 14700
2019-07-15 17:49:18,482 charges_calc.py:61  DEBUG total price for RNT378 is 15204
2019-07-15 17:49:18,482 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT379
2019-07-15 17:49:18,482 charges_calc.py:61  DEBUG total price for RNT379 is 11203
2019-07-15 17:49:18,482 charges_calc.py:61  DEBUG total price for RNT380 is 10632
2019-07-15 17:49:18,483 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT381
2019-07-15 17:49:18,483 charges_calc.py:61  DEBUG total price for RNT381 is 9842
2019-07-15 17:49:18,483 charges_calc.py:61  DEBUG total price for RNT382 is 11928
2019-07-15 17:49:18,483 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT383
2019-07-15 17:49:18,483 charges_calc.py:61  DEBUG total price for RNT383 is 198
2019-07-15 17:49:18,485 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT384
2019-07-15 17:49:18,485 charges_calc.py:61  DEBUG total price for RNT384 is 6222
2019-07-15 17:49:18,485 charges_calc.py:61  DEBUG total price for RNT385 is 11178
2019-07-15 17:49:18,485 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT386
2019-07-15 17:49:18,486 charges_calc.py:61  DEBUG total price for RNT386 is 7980
2019-07-15 17:49:18,486 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT387
2019-07-15 17:49:18,486 charges_calc.py:61  DEBUG total price for RNT387 is 35720
2019-07-15 17:49:18,486 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT388
2019-07-15 17:49:18,486 charges_calc.py:61  DEBUG total price for RNT388 is 2935
2019-07-15 17:49:18,487 charges_calc.py:61  DEBUG total price for RNT389 is 13662
2019-07-15 17:49:18,487 charges_calc.py:61  DEBUG total price for RNT390 is 1535
2019-07-15 17:49:18,487 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT391
2019-07-15 17:49:18,487 charges_calc.py:61  DEBUG total price for RNT391 is 324
2019-07-15 17:49:18,487 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT392
2019-07-15 17:49:18,488 charges_calc.py:61  DEBUG total price for RNT392 is 2184
2019-07-15 17:49:18,488 charges_calc.py:61  DEBUG total price for RNT393 is 5880
2019-07-15 17:49:18,488 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT394
2019-07-15 17:49:18,488 charges_calc.py:61  DEBUG total price for RNT394 is 10827
2019-07-15 17:49:18,488 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT395
2019-07-15 17:49:18,489 charges_calc.py:61  DEBUG total price for RNT395 is 552
2019-07-15 17:49:18,489 charges_calc.py:61  DEBUG total price for RNT396 is 3225
2019-07-15 17:49:18,489 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT397
2019-07-15 17:49:18,489 charges_calc.py:61  DEBUG total price for RNT397 is 7326
2019-07-15 17:49:18,489 charges_calc.py:61  DEBUG total price for RNT398 is 144
2019-07-15 17:49:18,490 charges_calc.py:61  DEBUG total price for RNT399 is 22015
2019-07-15 17:49:18,490 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT400
2019-07-15 17:49:18,490 charges_calc.py:61  DEBUG total price for RNT400 is 15795
2019-07-15 17:49:18,490 charges_calc.py:61  DEBUG total price for RNT401 is 4644
2019-07-15 17:49:18,490 charges_calc.py:61  DEBUG total price for RNT402 is 6480
2019-07-15 17:49:18,491 charges_calc.py:61  DEBUG total price for RNT403 is 2502
2019-07-15 17:49:18,491 charges_calc.py:61  DEBUG total price for RNT404 is 17920
2019-07-15 17:49:18,491 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT405
2019-07-15 17:49:18,491 charges_calc.py:61  DEBUG total price for RNT405 is 9720
2019-07-15 17:49:18,491 charges_calc.py:61  DEBUG total price for RNT406 is 4017
2019-07-15 17:49:18,491 charges_calc.py:61  DEBUG total price for RNT407 is 8251
2019-07-15 17:49:18,491 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT408
2019-07-15 17:49:18,491 charges_calc.py:61  DEBUG total price for RNT408 is 1110
2019-07-15 17:49:18,492 charges_calc.py:52  DEBUG total days is negative, switching rental start and end for RNT409
2019-07-15 17:49:18,492 charges_calc.py:61  DEBUG total price for RNT409 is 6504
2019-07-15 17:49:18,492 charges_calc.py:61  DEBUG total price for RNT410 is 420
